"Cód Transacción","Cód Transacción","Descripción Transacción","Artículo","Descripción Artículo","Planta","Desc. Planta","Cód. Configuración","Dirección","Cantidad","UdM","Dirección Paralela","Ctd Paralela","UdM Paralela","Ubicación","Almacén","Cajón","Fila","Nivel","Caja","Nº Lote","Nº Serie","Cód. Condición","Desc. Cód. Condición","Nº R/D/R","Nº Rev","Fecha Caducidad","Ref Orden 1","Ref Orden 2","Ref Orden 3","Ref Orden 4","Tipo Orden","Coste","Coste Inventario","Coste Total","Creado","Hora Creación","Nota","Realizado Por","Fecha Aplicada","Incl en Art Agr por Periodo","Incl.Valor Agreg. por Per.","Devol/Deshec","Propiedad","Propietario","Nombre Propietario","Propiedad Previo","Propietario Previo","Nombre Propietario Previo","Cód. Programa","Descripción de Programa","Cód Proyecto","Nombre Proyecto","Cód Subproyecto","Descripción Subproyecto","Cód Actividad","Descripción Actividad","Secuencia Actividad","Tiene Errores Contab","Tiene Contab Trasnferidas","Cód Inf Trans Inv","Fecha Aplicada Fecha Modificación","Fecha Aplicada Modificada por Usuario"
"2,018,831","INTSHIP","Consumo para Solic.Material","P14.005.GF0007","GAFAS DE SEGURIDAD TRANSPARENTES SAFETY","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","232045","2","1","1","Solicitud Material","8.43","8.43","8.43","04/04/2017","14:01:47","INT","VTIXE","04/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318659","",""
"2,018,841","INTSHIP","Consumo para Solic.Material","P14.003.CS0005","CASCO DE SEGURIDAD, CON RACHET","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","232047","1","1","1","Solicitud Material","16.59","16.59","16.59","04/04/2017","14:08:42","INT","VTIXE","04/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318661","",""
"2,018,842","INTSHIP","Consumo para Solic.Material","P14.006.GU0038","GUANTE DE KEVLAR, CON REVESTIMIENTO DE NITRILO","05M-O","TERMOPICHINCHA M-O","*","-","1","PAR","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","232047","2","1","1","Solicitud Material","10.33","10.33","10.33","04/04/2017","14:08:42","INT","VTIXE","04/04/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318661","",""
"1,975,667","WOISS","Emitir para Orden de Trabajo","P02.005.TF0003","TACO FISHER # 6","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","1421","*","","40","Orden Trabajo","0.03","0.11","0.11","14/02/2017","16:33:39","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,668","WOISS","Emitir para Orden de Trabajo","P02.005.TF0005","TACO FISHER # 10","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","41","Orden Trabajo","0.07","0.28","0.28","14/02/2017","16:33:40","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,669","WOISS","Emitir para Orden de Trabajo","P02.005.PR0202","PERNO DE ACERO ROSCA GRUESA DE 6 X 80","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","42","Orden Trabajo","0.06","0.12","0.12","14/02/2017","16:33:40","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,670","WOISS","Emitir para Orden de Trabajo","P02.005.TR0089","TUERCA DE ACERO MM 6 X 1.0","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","43","Orden Trabajo","0.02","0.04","0.04","14/02/2017","16:33:41","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,671","WOISS","Emitir para Orden de Trabajo","P03.021.IN0009","TEFLON 1/2"" ROLLO","05M-O","TERMOPICHINCHA M-O","*","-","3","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","1421","*","","44","Orden Trabajo","0.81","2.44","2.44","14/02/2017","16:33:41","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,672","WOISS","Emitir para Orden de Trabajo","P01.008.RR0032","RESORTE  HELICOIDAL N-9252875","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","45","Orden Trabajo","0","0","0","14/02/2017","16:33:42","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","FALSE","311695","",""
"1,975,673","WOISS","Emitir para Orden de Trabajo","P01.033.CO0021","CONECTOR DE TUBO MACHO GE156A1075P019","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","46","Orden Trabajo","4.4","4.4","4.4","14/02/2017","16:33:42","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,674","WOISS","Emitir para Orden de Trabajo","P01.004.AC0038","CODO GE156A1078P020","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","47","Orden Trabajo","58.19","58.19","58.19","14/02/2017","16:33:43","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,675","WOISS","Emitir para Orden de Trabajo","P01.033.CO0006","CONECTOR DE TUBO HEMBRA GE156A1085P013","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","48","Orden Trabajo","3.05","3.05","3.05","14/02/2017","16:33:44","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,676","WOISS","Emitir para Orden de Trabajo","02.026.TB0057","TUBO ACERO INOXIDABLE (316) DE 1/2"" X 6 MTS","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","1421","*","","49","Orden Trabajo","79.84","79.84","79.84","14/02/2017","16:33:44","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,677","WOISS","Emitir para Orden de Trabajo","P01.033.CO0013","CONECTOR DE TUBO BULKHEAD  GE114A7707P016","05M-O","TERMOPICHINCHA M-O","*","-","3","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","50","Orden Trabajo","2.63","7.9","7.9","14/02/2017","16:33:45","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,678","WOISS","Emitir para Orden de Trabajo","P02.006.LJ0013","LIJA DE HIERRO 50","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","1421","*","","51","Orden Trabajo","2.11","2.11","2.11","14/02/2017","16:33:45","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,679","WOISS","Emitir para Orden de Trabajo","P02.006.LJ0016","LIJA DE AGUA 240","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","52","Orden Trabajo","0.38","0.38","0.38","14/02/2017","16:33:46","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,680","WOISS","Emitir para Orden de Trabajo","P02.006.LJ0011","LIJA DE AGUA 500","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","53","Orden Trabajo","0.43","0.43","0.43","14/02/2017","16:33:46","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,681","WOISS","Emitir para Orden de Trabajo","P02.074.CU0022","CUCHILLA CUADRADA PARA TORNO 3/8 X 3""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","1421","*","","54","Orden Trabajo","13.44","13.44","13.44","14/02/2017","16:33:47","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,682","WOISS","Emitir para Orden de Trabajo","P02.007.EL0065","ELECTRODO LARGO (PARTE DEL EQUIPO DE CORTE PLASMA)","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","55","Orden Trabajo","4.91","4.91","4.91","14/02/2017","16:33:47","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,683","WOISS","Emitir para Orden de Trabajo","P01.086.TB0011","TOBERA LARGA 1.2, PARA CORTADORA PLASMA","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","1421","*","","56","Orden Trabajo","7.9","7.9","7.9","14/02/2017","16:33:48","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,684","WOISS","Emitir para Orden de Trabajo","P01.006.VA0015","VALVULA CHECK 114A3759P006","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","1421","*","","57","Orden Trabajo","270.9","270.9","270.9","14/02/2017","16:33:48","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,685","WOISS","Emitir para Orden de Trabajo","P02.005.PR0274","PERNO DE ACERO 1/4"" X 3/4 "" GR 8","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","1421","*","","58","Orden Trabajo","0.06","0.23","0.23","14/02/2017","16:33:49","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,686","WOISS","Emitir para Orden de Trabajo","P02.005.TR0092","TUERCA HIERRO 1/4""","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","1421","*","","59","Orden Trabajo","0.05","0.2","0.2","14/02/2017","16:33:49","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,687","WOISS","Emitir para Orden de Trabajo","P02.005.AR0081","ARANDELA DE PRESION DE 1/4""","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","1421","*","","60","Orden Trabajo","0.03","0.13","0.13","14/02/2017","16:33:50","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,688","WOISS","Emitir para Orden de Trabajo","P02.005.PE0143","PERNO DE ACERO  5/16"" X 1 ""","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","1421","*","","61","Orden Trabajo","0.45","0.89","0.89","14/02/2017","16:33:50","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,689","WOISS","Emitir para Orden de Trabajo","P02.005.TR0081","TUERCA DE ACERO 5/16""","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","62","Orden Trabajo","0.07","0.15","0.15","14/02/2017","16:33:51","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,975,690","WOISS","Emitir para Orden de Trabajo","P02.010.AN0018","ANGULO DE 1""X 1/8"" ( 25 MM X 3 MM )","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","1421","*","","63","Orden Trabajo","15.43","15.43","15.43","14/02/2017","16:33:51","","VTIXE","14/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311695","",""
"1,972,908","INTSHIP","Consumo para Solic.Material","P01.072.SC0001","SECUENCIMETRO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","226921","1","1","1","Solicitud Material","428.8","428.8","428.8","13/02/2017","13:20:34","INT","VTIXE","13/02/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","311460","",""
"2,005,599","WOISS","Emitir para Orden de Trabajo","P02.025.CI0022","CIRCUITO INTEGRADO LM7912","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3069","*","","1","Orden Trabajo","0.7","0.7","0.7","20/03/2017","14:33:56","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316466","",""
"2,005,600","WOISS","Emitir para Orden de Trabajo","P01.039.RS0063","RESISTENCIA DE 1/2 W","05M-O","TERMOPICHINCHA M-O","*","-","31","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3069","*","","2","Orden Trabajo","0.61","18.88","18.88","20/03/2017","14:33:56","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316466","",""
"2,005,601","WOISS","Emitir para Orden de Trabajo","P01.046.TE0157","TARJETA DE DESARROLLO BASADA EN MICROCONTROLADOR ARDUINO UNO R3 ATMEGA238 CH340T","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3069","*","","3","Orden Trabajo","71.84","71.84","71.84","20/03/2017","14:33:57","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316466","",""
"2,005,602","WOISS","Emitir para Orden de Trabajo","P03.010.MT0071","MATERIAL AISLANTE TAYPE- ROLLO","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3069","*","","4","Orden Trabajo","0.81","1.62","1.62","20/03/2017","14:33:57","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316466","",""
"2,005,603","WOISS","Emitir para Orden de Trabajo","P02.025.CI0019","CIRCUITO INTEGRADO LM741CN/UA741CN/HA17741","05M-O","TERMOPICHINCHA M-O","*","-","9","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3069","*","","5","Orden Trabajo","0.42","3.78","3.78","20/03/2017","14:33:58","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316466","",""
"2,005,604","WOISS","Emitir para Orden de Trabajo","P01.046.TE0156","TARJETA DE DESARROLLO BASADA EN MICROCONTROLADOR MINI PRO 5V 16MHZ","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3069","*","","6","Orden Trabajo","22.4","22.4","22.4","20/03/2017","14:33:58","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316466","",""
"2,005,605","WOISS","Emitir para Orden de Trabajo","P02.005.TN0017","TORNILLO CABEZA ESTRELLA DE 4 X 10MM","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3069","*","","7","Orden Trabajo","0.04","0.16","0.16","20/03/2017","14:33:59","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316466","",""
"2,005,606","WOISS","Emitir para Orden de Trabajo","P03.018.PG0034","PEGA (LA BRUJITA)","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3069","*","","8","Orden Trabajo","5","5","5","20/03/2017","14:33:59","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316466","",""
"2,005,677","WOISS","Emitir para Orden de Trabajo","P02.007.PO0001","PORTAPUNTAS PARA ANTORCHA MIG MB36","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3456","*","","1","Orden Trabajo","22.68","22.68","22.68","20/03/2017","15:08:00","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316481","",""
"2,005,678","WOISS","Emitir para Orden de Trabajo","P02.007.TB0002","TOBERA CORTACORRIENTE DE 1.2 MM PARA ANTORCHA MIG MB36","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3456","*","","2","Orden Trabajo","1.83","1.83","1.83","20/03/2017","15:08:01","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316481","",""
"2,005,679","WOISS","Emitir para Orden de Trabajo","P02.007.DI0001","DIFUSOR DE GAS PARA ANTORCHA MIG MB36","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3456","*","","3","Orden Trabajo","9.03","9.03","9.03","20/03/2017","15:08:01","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316481","",""
"2,005,680","WOISS","Emitir para Orden de Trabajo","P02.007.TB0003","TOBERA DE GAS PARA ANTORCHA MIG MB36","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","3456","*","","4","Orden Trabajo","10.52","10.52","10.52","20/03/2017","15:08:02","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316481","",""
"2,005,681","WOISS","Emitir para Orden de Trabajo","P02.016.MA0001","MASILLA PLAST P/ AUTO - TARRO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3456","*","","5","Orden Trabajo","8.48","8.48","8.48","20/03/2017","15:08:02","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316481","",""
"2,005,682","WOISS","Emitir para Orden de Trabajo","P02.006.LJ0017","LIJA DE AGUA 120","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3456","*","","6","Orden Trabajo","0.44","0.87","0.87","20/03/2017","15:08:02","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316481","",""
"2,005,683","WOISS","Emitir para Orden de Trabajo","P02.006.LJ0013","LIJA DE HIERRO 50","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","3456","*","","7","Orden Trabajo","2.11","4.22","4.22","20/03/2017","15:08:03","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316481","",""
"2,005,684","WOISS","Emitir para Orden de Trabajo","P02.006.LJ0029","LIJA DE AGUA 320","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","3456","*","","8","Orden Trabajo","0.36","0.72","0.72","20/03/2017","15:08:03","","VTIXE","20/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","316481","",""
"2,016,197","INTSHIP","Consumo para Solic.Material","P12.015.CS0003","CINTA SCOTCH PEQUEÑA 18X 25","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","231573","3","1","1","Solicitud Material","0.15","0.15","0.15","30/03/2017","9:42:34","INT","VTIXE","30/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317952","",""
"2,016,198","INTSHIP","Consumo para Solic.Material","P12.003.LA0001","LAPIZ STAEDLER HB","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","231573","4","1","1","Solicitud Material","0.09","0.09","0.09","30/03/2017","9:42:34","INT","VTIXE","30/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317952","",""
"2,016,199","INTSHIP","Consumo para Solic.Material","P12.010.BT0001","BORRADOR DE TINTA","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","231573","5","1","1","Solicitud Material","0.11","0.11","0.11","30/03/2017","9:42:35","INT","VTIXE","30/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317952","",""
"2,016,200","INTSHIP","Consumo para Solic.Material","P13.004.EB0002","ESCOBA PLASTICA","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","231573","6","1","1","Solicitud Material","2.51","5.02","5.02","30/03/2017","9:42:35","INT","VTIXE","30/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317952","",""
"2,016,201","INTSHIP","Consumo para Solic.Material","P12.015.CB0001","CINTA DE EMBALAJE- CAFE","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","231573","7","1","1","Solicitud Material","0.84","0.84","0.84","30/03/2017","9:42:35","INT","VTIXE","30/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317952","",""
"2,016,202","INTSHIP","Consumo para Solic.Material","P12.002.ES0001","ESFEROGRAFICO AZUL","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","231573","9","1","1","Solicitud Material","0.15","0.31","0.31","30/03/2017","9:42:35","INT","VTIXE","30/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317952","",""
"2,016,203","INTSHIP","Consumo para Solic.Material","P12.011.MR0001","MARCADOR PUNTA FINA 0.1, NEGRO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","231573","10","1","1","Solicitud Material","0.27","0.27","0.27","30/03/2017","9:42:35","INT","VTIXE","30/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","317952","",""
"2,016,701","WOISS","Emitir para Orden de Trabajo","P02.016.TH0008","THINNER SINTETICO","05M-O","TERMOPICHINCHA M-O","*","-","2","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","601930","*","","12","Orden Trabajo","16.97","33.93","33.93","30/03/2017","16:21:36","","VTIXE","30/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318117","",""
"2,016,702","WOISS","Emitir para Orden de Trabajo","P02.033.RE0001","RETAZOS - TRAPOS","05M-O","TERMOPICHINCHA M-O","*","-","5","lb","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","601930","*","","13","Orden Trabajo","2.36","11.79","11.79","30/03/2017","16:21:37","","VTIXE","30/03/2017","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","318117","",""
