"Cód Transacción","Cód Transacción","Descripción Transacción","Artículo","Descripción Artículo","Planta","Desc. Planta","Cód. Configuración","Dirección","Cantidad","UdM","Dirección Paralela","Ctd Paralela","UdM Paralela","Ubicación","Almacén","Cajón","Fila","Nivel","Caja","Nº Lote","Nº Serie","Cód. Condición","Desc. Cód. Condición","Nº R/D/R","Nº Rev","Fecha Caducidad","Ref Orden 1","Ref Orden 2","Ref Orden 3","Ref Orden 4","Tipo Orden","Coste","Coste Inventario","Coste Total","Creado","Hora Creación","Nota","Realizado Por","Fecha Aplicada","Incl en Art Agr por Periodo","Incl.Valor Agreg. por Per.","Devol/Deshec","Propiedad","Propietario","Nombre Propietario","Propiedad Previo","Propietario Previo","Nombre Propietario Previo","Cód. Programa","Descripción de Programa","Cód Proyecto","Nombre Proyecto","Cód Subproyecto","Descripción Subproyecto","Cód Actividad","Descripción Actividad","Secuencia Actividad","Tiene Errores Contab","Tiene Contab Trasnferidas","Cód Inf Trans Inv","Fecha Aplicada Fecha Modificación","Fecha Aplicada Modificada por Usuario"
"509,943","INTSHIP","Consumo para Solic.Material","P02.026.UN0019","UNION HG DE 1/2","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55914","31","1","1","Solicitud Material","0.89","0.89","0.89","02/09/2013","17:46:45","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:33","VTIXE"
"509,944","INTSHIP","Consumo para Solic.Material","P02.006.BR0018","BROCA DE COBALTO 3/16""","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","33","1","1","Solicitud Material","2.03","8.1","8.1","02/09/2013","17:46:45","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:33","VTIXE"
"509,945","INTSHIP","Consumo para Solic.Material","P02.006.BR0008","BROCHA DE 1 1/2""","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","34","1","1","Solicitud Material","1.45","2.9","2.9","02/09/2013","17:46:45","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:34","VTIXE"
"504,444","INTSHIP","Consumo para Solic.Material","P02.025.TA0019","TABLERO DE DISTRIBUCION DE BREAKERS DE VOLTAJES 220V, 440V CON ACCESORIOS INTERNOS","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","37534","1","1","1","Solicitud Material","2,998.73","2,998.73","2,998.73","29/08/2013","7:50:00","INT","VTIXE","03/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","76677","29/08/2013 7:51:25","VTIXE"
"505,065","ARRIVAL","Recepción de Orden de Compra","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","+","9,855","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100017603","1","1","1","Orden Compra","0.92","9,053.97","9,053.97","29/08/2013","14:09:49","","VTIXE","22/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","76769","29/08/2013 14:09:49","VTIXE"
"505,314","INTSHIP","Consumo para Solic.Material","P14.007.MC0014","MASCARA DE CARA COMPLETA DE SILICON, CON 2 FILTROS PARA GASES ACIDOS Y ORGANICOS","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55500","1","1","1","Solicitud Material","353.43","353.43","353.43","29/08/2013","15:50:56","INT","VTIXE","29/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","76809","",""
"505,488","INTSHIP","Consumo para Solic.Material","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","-","283","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","55512","1","1","1","Solicitud Material","0.92","260","260","29/08/2013","16:55:16","INT","VTIXE","15/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","76833","29/08/2013 16:56:01","VTIXE"
"505,510","INTSHIP","Consumo para Solic.Material","P07.001.DS0002","DIESEL-2","05M-O","TERMOPICHINCHA M-O","*","-","104","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","55516","1","1","1","Solicitud Material","0.92","95.55","95.55","29/08/2013","17:05:53","INT","VTIXE","22/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","76837","29/08/2013 17:06:32","VTIXE"
"509,946","INTSHIP","Consumo para Solic.Material","P02.026.AC0057","ACOPLE RAPIDO MACHO DE 1 1/2"" ROSCADO","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55914","37","1","1","Solicitud Material","10.08","10.08","10.08","02/09/2013","17:46:45","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:34","VTIXE"
"509,947","INTSHIP","Consumo para Solic.Material","P13.009.IN0003","PAÑOS ABSORBENTES DE DERIVADOS DE PETROLEOS","05M-O","TERMOPICHINCHA M-O","*","-","37","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","38","1","1","Solicitud Material","0.79","29.2","29.2","02/09/2013","17:46:45","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:34","VTIXE"
"509,948","INTSHIP","Consumo para Solic.Material","P02.005.PR0426","PERNO HEX. HG 1/2"" X 2""","05M-O","TERMOPICHINCHA M-O","*","-","12","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","39","1","1","Solicitud Material","0.35","4.14","4.14","02/09/2013","17:46:45","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:34","VTIXE"
"509,949","INTSHIP","Consumo para Solic.Material","P01.001.RO0047","RODAMIENTO 6212 2RS","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","40","1","1","Solicitud Material","30","60","60","02/09/2013","17:46:45","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:34","VTIXE"
"509,950","INTSHIP","Consumo para Solic.Material","P01.001.RO0048","RODAMIENTO 6307 2RS","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","41","1","1","Solicitud Material","15.92","15.92","15.92","02/09/2013","17:46:45","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:34","VTIXE"
"509,951","INTSHIP","Consumo para Solic.Material","P02.003.FI0009","ROLLO PARA FILTRO DE AIRE 7851-000-056","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","42","1","1","Solicitud Material","1,547.08","1,547.08","1,547.08","02/09/2013","17:46:46","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:34","VTIXE"
"509,952","INTSHIP","Consumo para Solic.Material","P02.016.PN0185","PINTURA EPOXICA","05M-O","TERMOPICHINCHA M-O","*","-","1","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","55914","43","1","1","Solicitud Material","79.84","79.84","79.84","02/09/2013","17:46:46","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:34","VTIXE"
"509,953","INTSHIP","Consumo para Solic.Material","P02.005.PR0716","PERNO ALLEN ACERO MM 8 X 1.25 X 40","05M-O","TERMOPICHINCHA M-O","*","-","25","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","55914","44","1","1","Solicitud Material","0.34","8.4","8.4","02/09/2013","17:46:46","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:35","VTIXE"
"509,954","INTSHIP","Consumo para Solic.Material","02.005.TR0178","TUERCA M8 X 1.25MM","05M-O","TERMOPICHINCHA M-O","*","-","25","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55914","45","1","1","Solicitud Material","0.04","1.01","1.01","02/09/2013","17:46:46","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:35","VTIXE"
"509,955","INTSHIP","Consumo para Solic.Material","P02.005.PR0401","PERNO ACERO 5/8 X 2 1/2""","05M-O","TERMOPICHINCHA M-O","*","-","20","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55914","46","1","1","Solicitud Material","0.93","18.65","18.65","02/09/2013","17:46:46","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:35","VTIXE"
"509,956","INTSHIP","Consumo para Solic.Material","P02.005.TR0070","TUERCA 5/8""","05M-O","TERMOPICHINCHA M-O","*","-","8","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55914","47","1","1","Solicitud Material","0.45","3.6","3.6","02/09/2013","17:46:46","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:35","VTIXE"
"509,957","INTSHIP","Consumo para Solic.Material","P02.005.PR0272","PERNO DE ACERO 5/16"" X 1 1/2"" GR 8","05M-O","TERMOPICHINCHA M-O","*","-","11","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","48","1","1","Solicitud Material","0.14","1.49","1.49","02/09/2013","17:46:46","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:35","VTIXE"
"509,958","INTSHIP","Consumo para Solic.Material","P02.005.TR0081","TUERCA DE ACERO 5/16""","05M-O","TERMOPICHINCHA M-O","*","-","11","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","49","1","1","Solicitud Material","0.07","0.75","0.75","02/09/2013","17:46:46","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:36","VTIXE"
"509,959","INTSHIP","Consumo para Solic.Material","P02.005.AR0086","ARANDELA DE PRESION DE 5/16","05M-O","TERMOPICHINCHA M-O","*","-","3","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","50","1","1","Solicitud Material","0.03","0.1","0.1","02/09/2013","17:46:46","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:36","VTIXE"
"509,960","INTSHIP","Consumo para Solic.Material","P02.005.AR0097","ARANDELA PLANA 5/16","05M-O","TERMOPICHINCHA M-O","*","-","24","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","51","1","1","Solicitud Material","0.05","1.08","1.08","02/09/2013","17:46:46","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:36","VTIXE"
"509,961","INTSHIP","Consumo para Solic.Material","P02.033.WY0001","WYPE","05M-O","TERMOPICHINCHA M-O","*","-","15","lb","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55914","52","1","1","Solicitud Material","1.31","19.68","19.68","02/09/2013","17:46:47","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:37","VTIXE"
"509,962","INTSHIP","Consumo para Solic.Material","P03.023.IN0003","DESENGRASANTE INDUSTRIAL ( BH-38)","05M-O","TERMOPICHINCHA M-O","*","-","10","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","55914","54","1","1","Solicitud Material","20.38","203.84","203.84","02/09/2013","17:46:47","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:37","VTIXE"
"509,963","INTSHIP","Consumo para Solic.Material","P02.026.BU0013","BUSHING HG 1 1/2"" A 3/4""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55914","55","1","1","Solicitud Material","2.15","2.15","2.15","02/09/2013","17:46:47","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:37","VTIXE"
"509,964","INTSHIP","Consumo para Solic.Material","P01.006.VA0024","VALVULA PURGADORA AIRE GE279A1347P001","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","56","1","1","Solicitud Material","0","0","0","02/09/2013","17:46:47","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","FALSE","77357","02/09/2013 17:47:37","VTIXE"
"509,965","INTSHIP","Consumo para Solic.Material","P01.033.CO0009","CONECTOR DE TUBO HEMBRA  GE156A1075","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","57","1","1","Solicitud Material","2.49","4.99","4.99","02/09/2013","17:46:47","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:37","VTIXE"
"509,966","INTSHIP","Consumo para Solic.Material","P02.026.NP0058","NEPLO HG 3/4"" X 3""","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","58","1","1","Solicitud Material","0.58","0.58","0.58","02/09/2013","17:46:47","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:37","VTIXE"
"509,967","INTSHIP","Consumo para Solic.Material","P02.005.PR0640","PERNO CADMIADO 3/8 X 2"" ACERO  G5","05M-O","TERMOPICHINCHA M-O","*","-","10","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55914","59","1","1","Solicitud Material","0.24","2.42","2.42","02/09/2013","17:46:47","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:38","VTIXE"
"509,968","INTSHIP","Consumo para Solic.Material","P02.005.TR0080","TUERCA DE ACERO 3/8""","05M-O","TERMOPICHINCHA M-O","*","-","10","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","60","1","1","Solicitud Material","0.08","0.83","0.83","02/09/2013","17:46:47","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:38","VTIXE"
"509,969","INTSHIP","Consumo para Solic.Material","P02.005.AR0090","ARANDELA  PLANA 3/8""","05M-O","TERMOPICHINCHA M-O","*","-","10","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","61","1","1","Solicitud Material","0.09","0.9","0.9","02/09/2013","17:46:47","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:38","VTIXE"
"524,674","ARRIVAL","Recepción de Orden de Compra","P01.086.IN0023","INYECTOR N70 PARA MOTOTR DETROIT SERIE V-71 5228770","05M-O","TERMOPICHINCHA M-O","*","+","11","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","P100018059","1","1","1","Orden Compra","290.84","3,199.26","3,199.26","17/09/2013","15:57:00","","VTIXE","05/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","79378","17/09/2013 15:57:00","VTIXE"
"524,676","INTSHIP","Consumo para Solic.Material","P01.086.IN0023","INYECTOR N70 PARA MOTOTR DETROIT SERIE V-71 5228770","05M-O","TERMOPICHINCHA M-O","*","-","11","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","56434","1","1","1","Solicitud Material","290.84","3,199.26","3,199.26","17/09/2013","15:58:34","INT","VTIXE","05/09/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","79389","17/09/2013 16:01:57","VTIXE"
"509,970","INTSHIP","Consumo para Solic.Material","P02.005.AR0091","ARANDELA DE PRESION DE 3/8""","05M-O","TERMOPICHINCHA M-O","*","-","10","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55914","62","1","1","Solicitud Material","0.06","0.59","0.59","02/09/2013","17:46:47","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:38","VTIXE"
"509,971","INTSHIP","Consumo para Solic.Material","P02.029.TB0002","TABLERO TRIPLEX C 12MM","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","63","1","1","Solicitud Material","33.48","33.48","33.48","02/09/2013","17:46:48","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:38","VTIXE"
"509,972","INTSHIP","Consumo para Solic.Material","P01.086.TB0011","TOBERA LARGA 1.2, PARA CORTADORA PLASMA","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","65","1","1","Solicitud Material","4.55","4.55","4.55","02/09/2013","17:46:48","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:38","VTIXE"
"509,973","INTSHIP","Consumo para Solic.Material","P02.007.EL0065","ELECTRODO LARGO (PARTE DEL EQUIPO DE CORTE PLASMA)","05M-O","TERMOPICHINCHA M-O","*","-","1","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55914","66","1","1","Solicitud Material","3","3","3","02/09/2013","17:46:48","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:38","VTIXE"
"509,974","INTSHIP","Consumo para Solic.Material","P08.001.AL0015","ACEITE TEXACO URSA SAE 15W40","05M-O","TERMOPICHINCHA M-O","*","-","11","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","55914","67","1","1","Solicitud Material","16.59","182.46","182.46","02/09/2013","17:46:48","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77357","02/09/2013 17:47:38","VTIXE"
"510,028","INTSHIP","Consumo para Solic.Material","P02.016.PN0185","PINTURA EPOXICA","05M-O","TERMOPICHINCHA M-O","*","-","1","GALON","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","55932","1","1","1","Solicitud Material","79.84","79.84","79.84","02/09/2013","18:30:49","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77379","02/09/2013 18:31:38","VTIXE"
"510,029","INTSHIP","Consumo para Solic.Material","P02.005.PR0716","PERNO ALLEN ACERO MM 8 X 1.25 X 40","05M-O","TERMOPICHINCHA M-O","*","-","25","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","","","*","1","","55932","2","1","1","Solicitud Material","0.34","8.4","8.4","02/09/2013","18:30:50","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77379","02/09/2013 18:31:38","VTIXE"
"510,030","INTSHIP","Consumo para Solic.Material","02.005.TR0178","TUERCA M8 X 1.25MM","05M-O","TERMOPICHINCHA M-O","*","-","25","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55932","3","1","1","Solicitud Material","0.04","1.01","1.01","02/09/2013","18:30:50","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77379","02/09/2013 18:31:38","VTIXE"
"510,031","INTSHIP","Consumo para Solic.Material","P02.005.PR0401","PERNO ACERO 5/8 X 2 1/2""","05M-O","TERMOPICHINCHA M-O","*","-","17","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55932","4","1","1","Solicitud Material","0.93","15.85","15.85","02/09/2013","18:30:50","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77379","02/09/2013 18:31:38","VTIXE"
"510,032","INTSHIP","Consumo para Solic.Material","P02.005.TR0070","TUERCA 5/8""","05M-O","TERMOPICHINCHA M-O","*","-","8","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","","55932","5","1","1","Solicitud Material","0.45","3.6","3.6","02/09/2013","18:30:50","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77379","02/09/2013 18:31:38","VTIXE"
"510,033","INTSHIP","Consumo para Solic.Material","P02.005.TR0081","TUERCA DE ACERO 5/16""","05M-O","TERMOPICHINCHA M-O","*","-","7","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55932","6","1","1","Solicitud Material","0.07","0.47","0.47","02/09/2013","18:30:50","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77379","02/09/2013 18:31:38","VTIXE"
"510,034","INTSHIP","Consumo para Solic.Material","P02.005.TR0080","TUERCA DE ACERO 3/8""","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55932","8","1","1","Solicitud Material","0.08","0.33","0.33","02/09/2013","18:30:50","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77379","02/09/2013 18:31:38","VTIXE"
"510,035","INTSHIP","Consumo para Solic.Material","P02.005.AR0090","ARANDELA  PLANA 3/8""","05M-O","TERMOPICHINCHA M-O","*","-","2","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55932","9","1","1","Solicitud Material","0.09","0.18","0.18","02/09/2013","18:30:50","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77379","02/09/2013 18:31:39","VTIXE"
"510,036","INTSHIP","Consumo para Solic.Material","P02.003.FI0012","ELEMENTO CD-1074","05M-O","TERMOPICHINCHA M-O","*","-","8","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55932","10","1","1","Solicitud Material","15.28","122.22","122.22","02/09/2013","18:30:50","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77379","02/09/2013 18:31:39","VTIXE"
"510,037","INTSHIP","Consumo para Solic.Material","P02.003.FI0011","ELEMENTO CH-1094 (FILTRADO 5 MICRONES)","05M-O","TERMOPICHINCHA M-O","*","-","4","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55932","11","1","1","Solicitud Material","24.75","99","99","02/09/2013","18:30:50","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77379","02/09/2013 18:31:39","VTIXE"
"510,038","INTSHIP","Consumo para Solic.Material","P02.003.FI0010","ELEMENTO  CD-6018 (FILTRADO 5 MICRONES)","05M-O","TERMOPICHINCHA M-O","*","-","12","UNIDAD","","","","SRAM0000","SANTA ROSA M-O","SRA01","0","0","0","0","*","NORMAL","Condición normal.","*","1","01/01/2999","55932","12","1","1","Solicitud Material","58.7","704.37","704.37","02/09/2013","18:30:50","INT","VTIXE","23/08/2013","N","N","","Propiedad Compañía","","","","","","","","","","","","","","0","FALSE","TRUE","77379","02/09/2013 18:31:39","VTIXE"
